feature1,feature2,v1,v2,vC,main_effect_cross_predictability,main_effect_cov,pure_interactions
residual_sugar,fixed_acidity,0.011977341643233228,0.0008573020287761657,0.0,0.005487955974962371,0.002019194454600128,0.013577400914014987
residual_sugar,volatile_acidity,0.011977341643233228,0.07824010083800716,0.0,-0.010845705515305884,0.03402454819796689,0.014057886601505
residual_sugar,citric_acid,0.011977341643233228,0.09844349455004325,0.0,0.0054265346139628174,0.005408187358857486,0.012808067167787984
residual_sugar,chlorides,0.011977341643233228,0.0766340427359297,0.0,0.002675592570075397,0.020440665360374623,-8.695597327476988e-05
residual_sugar,free_sulfur_dioxide,0.011977341643233228,0.0550050390571245,0.0,-1.6624937988966753e-06,0.013584564426131221,0.011191931029959938
residual_sugar,total_sulfur_dioxide,0.011977341643233228,0.03954714394800257,0.0,0.0021105867808754617,0.002230181444129968,0.006129187222821135
residual_sugar,density,0.011977341643233228,0.11346889658006105,0.0,-0.054815839112137665,0.09076047130933902,0.011633844989698525
residual_sugar,pH,0.011977341643233228,0.006271444989806928,0.0,-2.812831858647764e-05,-5.394517489306815e-05,0.011749814708224992
residual_sugar,sulphates,0.011977341643233228,-0.005402083447480453,0.0,0.002887023357804493,-0.00043651108660607945,0.02230714028443888
residual_sugar,fixed_acidity,0.019891669152652787,-0.007243234095678728,0.0,-0.0018920873855531586,0.002504283892759964,0.001722050836019768
residual_sugar,volatile_acidity,0.019891669152652787,0.09385182939046934,0.0,-0.02858588433594101,0.04376971383341949,0.025314853262388068
residual_sugar,citric_acid,0.019891669152652787,0.0535479417731285,0.0,-0.009066640957132843,0.010152622386134028,0.006055426527689275
residual_sugar,chlorides,0.019891669152652787,0.053005939651605584,0.0,-0.02944173511150609,0.029519523208487775,0.01392707052427298
residual_sugar,free_sulfur_dioxide,0.019891669152652787,0.055024633315902065,0.0,-0.01408694645119946,0.011420607795815631,0.008799821741144562
residual_sugar,total_sulfur_dioxide,0.019891669152652787,0.0559643084460323,0.0,-0.006266157191847474,0.0025033224330390474,0.009730379834637705
residual_sugar,density,0.019891669152652787,0.10097270864763631,0.0,-0.10814273774447314,0.1456373422269422,0.0042945721283716275
residual_sugar,pH,0.019891669152652787,-0.001721054304728044,0.0,-0.0010247634700465108,-0.0004732483856517012,0.005104100206150577
residual_sugar,sulphates,0.019891669152652787,0.04996873100398897,0.0,-0.0019798244634051942,0.0016461870126564628,0.003771242221604226
residual_sugar,fixed_acidity,0.02746603111075281,0.0025997143679089645,0.0,-0.00865557254543756,0.0036070759702572382,0.018735587560951283
residual_sugar,volatile_acidity,0.02746603111075281,0.0593854976671911,0.0,-0.029789268052594936,0.04337266967224149,0.022844583916451142
residual_sugar,citric_acid,0.02746603111075281,0.08256183489363103,0.0,-0.006529413324806779,0.009660913342822652,0.011487383821790554
residual_sugar,chlorides,0.02746603111075281,0.08947514343784244,0.0,-0.022825386448617386,0.02905005124361966,0.01115361687595926
residual_sugar,free_sulfur_dioxide,0.02746603111075281,0.029773116769134626,0.0,-0.010974085483784165,0.015418526172956854,0.007522210395554434
residual_sugar,total_sulfur_dioxide,0.02746603111075281,0.05193815631123974,0.0,-0.007145651687529296,0.0010293569014505758,0.013704859817444164
residual_sugar,density,0.02746603111075281,0.12413422603174054,0.0,-0.11463277725358807,0.12535720223310445,0.017543975993260175
residual_sugar,pH,0.02746603111075281,-0.007720598273572749,0.0,0.003046724188376718,-0.00021847199023745988,0.005701837503787547
residual_sugar,sulphates,0.02746603111075281,0.018932540559284235,0.0,0.00017563772891991317,-0.001003993386201588,0.0163528289860376
residual_sugar,fixed_acidity,0.02133553619691492,0.019088746984177382,0.0,-0.004832605624052031,0.003226397433461168,0.010840270516135479
residual_sugar,volatile_acidity,0.02133553619691492,0.10026582343487571,0.0,-0.01128335004958953,0.03704190217275574,0.010603525842688399
residual_sugar,citric_acid,0.02133553619691492,0.06333509698260073,0.0,-0.006139872013596627,0.006673007409763667,0.005448384161639461
residual_sugar,chlorides,0.02133553619691492,0.11021472786486025,0.0,-0.01462577985357396,0.017103505098997374,0.009715315100367198
residual_sugar,free_sulfur_dioxide,0.02133553619691492,0.04194962084260957,0.0,-0.006318493498862045,0.010105641768819146,0.01761661709164952
residual_sugar,total_sulfur_dioxide,0.02133553619691492,0.062255579868601925,0.0,-0.0056653510103696165,-0.00010783012846890917,0.004071788687855425
residual_sugar,density,0.02133553619691492,0.1365658484015999,0.0,-0.07387536955281752,0.10207192899420704,0.017999265991766395
residual_sugar,pH,0.02133553619691492,0.006065911736251124,0.0,-0.004577518352701156,-0.001388088730762354,0.0031903244116887534
residual_sugar,sulphates,0.02133553619691492,0.015638235094270224,0.0,-0.0008977516506613541,-0.0028213408994221976,0.019966916261197315
residual_sugar,fixed_acidity,0.01931153619540857,0.01100497365650315,0.0,0.001979784600325071,0.0014042856896812088,0.01270531574936587
residual_sugar,volatile_acidity,0.01931153619540857,0.06423854906094012,0.0,-0.02635250656770862,0.03896149870117601,0.008804262635831476
residual_sugar,citric_acid,0.01931153619540857,0.07991112667981794,0.0,-0.008713187683433814,0.007173530799091099,0.004077415863057863
residual_sugar,chlorides,0.01931153619540857,0.06403910650386864,0.0,-0.011367017613203195,0.01930490479499905,0.010678294148053791
residual_sugar,free_sulfur_dioxide,0.01931153619540857,0.04051889640546601,0.0,-0.006316479806831104,0.014121359714410633,0.004466133495556064
residual_sugar,total_sulfur_dioxide,0.01931153619540857,0.0382937456097447,0.0,-0.003526475027368184,-0.001985467620363941,0.00425160375517538
residual_sugar,density,0.01931153619540857,0.12886095138341208,0.0,-0.08120417327181936,0.12246599310620886,0.02030546815194603
residual_sugar,pH,0.01931153619540857,0.006584742088591598,0.0,-0.0029389633439456794,0.000343465597716498,0.005179194999833497
residual_sugar,sulphates,0.01931153619540857,0.03753358755095488,0.0,0.0012549808306615766,-0.003809085977528504,0.002583125438364005
residual_sugar,fixed_acidity,0.0239064081129672,0.02589810669454982,0.0,-0.0015907324805862224,0.003549535108293852,0.020978918299648538
residual_sugar,volatile_acidity,0.0239064081129672,0.05570671818373623,0.0,-0.013121535711698369,0.03610668328367147,0.001727076689584484
residual_sugar,citric_acid,0.0239064081129672,0.056087494578110325,0.0,-0.0012283715617334658,0.00017626989245948837,0.016812649624573246
residual_sugar,chlorides,0.0239064081129672,0.11271308563704761,0.0,-0.0070609020439529515,0.026151361086250813,0.013937623225564756
residual_sugar,free_sulfur_dioxide,0.0239064081129672,0.034710892103156754,0.0,-0.009473587224646795,0.011785253372132275,0.003112618339972852
residual_sugar,total_sulfur_dioxide,0.0239064081129672,0.03279155806545297,0.0,-0.005101452174758935,0.0017365299590639924,0.008942474151221139
residual_sugar,density,0.0239064081129672,0.11665697269189004,0.0,-0.06676925408274192,0.10800327497133902,0.008525723262838849
residual_sugar,pH,0.0239064081129672,-0.00038318069989873673,0.0,-0.0007536708677678999,0.000641523246859075,0.00010776595310332617
residual_sugar,sulphates,0.0239064081129672,0.022266796218842543,0.0,0.0055904122185856196,-0.002208434438489453,0.010621604066901874
residual_sugar,fixed_acidity,0.03173409992063276,0.022006685262357117,0.0,-0.0008271295384037155,0.0016542278873511382,0.01140453815000737
residual_sugar,volatile_acidity,0.03173409992063276,0.08010385430406192,0.0,-0.018697243557260813,0.035841076872261284,0.02173495033783195
residual_sugar,citric_acid,0.03173409992063276,0.05373602778664105,0.0,-0.008508357738889498,0.00900789789525091,0.007224400010538499
residual_sugar,chlorides,0.03173409992063276,0.11605822937257709,0.0,-0.010388884919127619,0.020669681532875572,0.014531889147647251
residual_sugar,free_sulfur_dioxide,0.03173409992063276,0.03894816899966081,0.0,-0.004267318523553245,0.009970378224278244,0.0076348328293030085
residual_sugar,total_sulfur_dioxide,0.03173409992063276,0.06249003954990294,0.0,-0.002155538887114436,0.0010696430760873772,0.006233553549237845
residual_sugar,density,0.03173409992063276,0.15386932824249683,0.0,-0.048128692999053264,0.09374180372646311,0.02109665162951713
residual_sugar,pH,0.03173409992063276,0.006010904176875447,0.0,0.002430008789772338,-0.0005430892835314368,0.010128522265473403
residual_sugar,sulphates,0.03173409992063276,0.024998461128304388,0.0,-0.0020881375404524483,-0.001342861859143664,0.016766997047093106
residual_sugar,fixed_acidity,0.007521993135949862,0.023192055874258266,0.0,0.005139810394689782,0.0012149179445973476,0.019573784342855532
residual_sugar,volatile_acidity,0.007521993135949862,0.06958380544872025,0.0,-0.016028330549953118,0.03725553720595683,0.016912035297585913
residual_sugar,citric_acid,0.007521993135949862,0.05658150001599918,0.0,0.0007058809281290043,0.006630804748686232,0.006039403781574278
residual_sugar,chlorides,0.007521993135949862,0.11716578780145777,0.0,-0.004983096008585429,0.02146798104595775,0.001963811716342562
residual_sugar,free_sulfur_dioxide,0.007521993135949862,0.062464043318798575,0.0,0.0038091562945269867,0.012836922642070842,0.010983124539740133
residual_sugar,total_sulfur_dioxide,0.007521993135949862,0.04374791238007024,0.0,-0.004014110307671383,0.0014946401282395355,0.0010789078120009672
residual_sugar,density,0.007521993135949862,0.18905814955487063,0.0,-0.06877169084064799,0.10193497392556335,0.0160024014047722
residual_sugar,pH,0.007521993135949862,0.0029083956481183197,0.0,0.003972047074989721,0.0005273021074082854,0.003955153577166349
residual_sugar,sulphates,0.007521993135949862,0.026668126480044685,0.0,0.003775187322270149,-0.0004247182712454201,0.017071651378504072
residual_sugar,fixed_acidity,0.03884811034832476,0.004926777522934144,0.0,-0.006489030173222068,0.002673805896572433,0.021506139070882606
residual_sugar,volatile_acidity,0.03884811034832476,0.06256772457000422,0.0,-0.006345594429338777,0.028714026353472966,0.030700809821625895
residual_sugar,citric_acid,0.03884811034832476,0.06199567870428148,0.0,-0.001397338844886527,0.006024287522244267,0.015546986040792885
residual_sugar,chlorides,0.03884811034832476,0.08934118920581978,0.0,-0.009685855341069463,0.019713569328666698,0.009234198785936188
residual_sugar,free_sulfur_dioxide,0.03884811034832476,0.028733140137399513,0.0,-0.008265368744439153,0.009942931969291859,0.006073374559353007
residual_sugar,total_sulfur_dioxide,0.03884811034832476,0.06199271133734983,0.0,-0.007035959188636598,-0.0012772547416050324,0.0042341542995933375
residual_sugar,density,0.03884811034832476,0.14647174187858986,0.0,-0.10601424579233094,0.10574751303764543,0.007105261488656552
residual_sugar,pH,0.03884811034832476,0.003036377114871813,0.0,-0.0013580592526013667,-0.0004458062008996729,0.012709782433888048
residual_sugar,sulphates,0.03884811034832476,0.017942926308182516,0.0,-0.0030268270222609077,-0.0010022629918368053,0.019251284192723553
residual_sugar,fixed_acidity,0.035999198399159126,0.021556715965624546,0.0,0.003738516035531691,9.500845482130925e-05,0.007576898198348676
residual_sugar,volatile_acidity,0.035999198399159126,0.07931481120834787,0.0,-0.024852319701794995,0.03682061952925001,0.022580988698948402
residual_sugar,citric_acid,0.035999198399159126,0.0746941959525795,0.0,-0.007269846277534554,0.006341242266588439,0.006064953925312799
residual_sugar,chlorides,0.035999198399159126,0.06296132131185166,0.0,-0.006669400870086485,0.028546965389761998,0.013170026245294056
residual_sugar,free_sulfur_dioxide,0.035999198399159126,0.020418897719274524,0.0,-0.005823829218703853,0.007673169175694577,0.011370416895249128
residual_sugar,total_sulfur_dioxide,0.035999198399159126,0.03177598502464644,0.0,-0.002482160461814966,0.0016268757983782785,0.0067884279369314435
residual_sugar,density,0.035999198399159126,0.11062297985700752,0.0,-0.07632685302429361,0.11807419549303003,0.020791967860075287
residual_sugar,pH,0.035999198399159126,-0.003464412246920892,0.0,0.001359933611487688,-2.3488175200972007e-06,0.0033103681180240326
residual_sugar,sulphates,0.035999198399159126,0.024466723418763416,0.0,0.0034383349957953302,0.002122801566357238,0.017284945560612698
